OBJECTID,type_,ident,Latitude,Longitude,DateTime_,Observer,Month_,Day_,Time,Location,ID,OBS_NO,ident_1,BIRD,Lat,Long_,Bearing,Observed,Singing,Comments,SONG,Distance,BirdID,DataType
270,WAYPOINT,219,45.29203600000,-76.22834500000,2016-06-07 13:54:16,EH,6,7,13:54:16,Panmure,BILL_40,40,219,BILL,45.29203600000,-76.22834500000,302,N,N,,,,BILL,Trianglulation
272,WAYPOINT,220,45.29240200000,-76.22836500000,2016-06-07 13:57:21,EH,6,7,13:57:21,Panmure,BILL_40,40,220,BILL,45.29240200000,-76.22836500000,15,N,N,,,,BILL,Trianglulation
275,WAYPOINT,221,45.29214000000,-76.22895500000,2016-06-07 13:59:59,EH,6,7,13:59:59,Panmure,BILL_40,40,221,BILL,45.29214000000,-76.22895500000,346,N,N,,,,BILL,Trianglulation
44,WAYPOINT,052,45.29200300000,-76.22902000000,2016-06-08 7:07:08,EH,6,8, 7:07:08,Panmure,BILL_44,44,052,BILL,45.29200300000,-76.22902000000,354,N,N,,,,BILL,Trianglulation
45,WAYPOINT,053,45.29228800000,-76.22862400000,2016-06-08 7:11:39,EH,6,8, 7:11:39,Panmure,BILL_44,44,053,BILL,45.29228800000,-76.22862400000,312,N,N,,,,BILL,Trianglulation
46,WAYPOINT,055,45.29249700000,-76.22930000000,2016-06-08 7:16:12,EH,6,8, 7:16:12,Panmure,BILL_44,44,055,BILL,45.29249700000,-76.22930000000,330,N,N,,,,BILL,Trianglulation
112,WAYPOINT,124,45.29218500000,-76.22900000000,2016-06-10 5:45:13,EH,6,10, 5:45:13,Panmure,BILL_88,88,124,BILL,45.29218500000,-76.22900000000,281,N,N,,,,BILL,Trianglulation
114,WAYPOINT,125a,45.29249400000,-76.22933200000,2016-06-10 5:48:27,EH,6,10, 5:48:27,Panmure,BILL_88,88,125a,BILL,45.29249400000,-76.22933200000,310,N,N,,,,BILL,Trianglulation
115,WAYPOINT,126,45.29297300000,-76.22994200000,2016-06-10 5:52:12,EH,6,10, 5:52:12,Panmure,BILL_88,88,126,BILL,45.29297300000,-76.22994200000,188,N,N,,,,BILL,Trianglulation
212,WAYPOINT,191,45.29165900000,-76.22976900000,2016-06-12 11:44:39,EH,6,12,11:44:39,Panmure,BILL_115,115,191,BILL,45.29165900000,-76.22976900000,358,N,N,,,,BILL,Trianglulation
214,WAYPOINT,192,45.29198300000,-76.22927000000,2016-06-12 11:46:06,EH,6,12,11:46:06,Panmure,BILL_115,115,192,BILL,45.29198300000,-76.22927000000,316,N,N,,,,BILL,Trianglulation
215,WAYPOINT,193,45.29274700000,-76.22963100000,2016-06-12 11:48:26,EH,6,12,11:48:26,Panmure,BILL_115,115,193,BILL,45.29274700000,-76.22963100000,195,N,N,,,,BILL,Trianglulation
285,WAYPOINT,225,45.29216500000,-76.22900300000,2016-06-13 7:59:18,EH,6,13, 7:59:18,Panmure,BILL_127,127,225,BILL,45.29216500000,-76.22900300000,289,N,N,,,,BILL,Trianglulation
290,WAYPOINT,227b,45.29266700000,-76.22954400000,2016-06-13 8:04:11,EH,6,13, 8:04:11,Panmure,BILL_127,127,227b,BILL,45.29266700000,-76.22954400000,224,N,N,,,,BILL,Trianglulation
292,WAYPOINT,228a,45.29172000000,-76.22998400000,2016-06-13 8:08:01,EH,6,13, 8:08:01,Panmure,BILL_127,127,228a,BILL,45.29172000000,-76.22998400000,22,N,N,,,,BILL,Trianglulation
378,WAYPOINT,274,45.29182700000,-76.22934700000,2016-06-14 14:19:27,EH,6,14,14:19:27,Panmure,BILL_146,146,274,BILL,45.29182700000,-76.22934700000,328,N,N,,,,BILL,Trianglulation
379,WAYPOINT,275,45.29169800000,-76.23001500000,2016-06-14 14:21:17,EH,6,14,14:21:17,Panmure,BILL_146,146,275,BILL,45.29169800000,-76.23001500000,352,N,N,,,,BILL,Trianglulation
381,WAYPOINT,277,45.29241500000,-76.22934000000,2016-06-14 14:24:51,EH,6,14,14:24:51,Panmure,BILL_146,146,277,BILL,45.29241500000,-76.22934000000,281,N,N,,,,BILL,Trianglulation
391,WAYPOINT,288,45.29189100000,-76.23013500000,2016-06-15 6:41:26,EH,6,15, 6:41:26,Panmure,BILL_157,157,288,BILL,45.29189100000,-76.23013500000,13,N,Y,,BOTH,,BILL,Trianglulation
393,WAYPOINT,289a,45.29200800000,-76.22933400000,2016-06-15 6:45:35,EH,6,15, 6:45:35,Panmure,BILL_157,157,289a,BILL,45.29200800000,-76.22933400000,305,N,Y,,BOTH,,BILL,Trianglulation
395,WAYPOINT,291a,45.29258400000,-76.22942300000,2016-06-15 6:50:36,EH,6,15, 6:50:36,Panmure,BILL_157,157,291a,BILL,45.29258400000,-76.22942300000,238,N,Y,,BOTH,,BILL,Trianglulation
415,WAYPOINT,315,45.29180700000,-76.23011000000,2016-06-16 7:55:06,EH,6,16, 7:55:06,Panmure,BILL_169,169,315,BILL,45.29180700000,-76.23011000000,10,N,Y,,1,,BILL,Trianglulation
416,WAYPOINT,316,45.29221500000,-76.22912800000,2016-06-16 8:00:55,EH,6,16, 8:00:55,Panmure,BILL_169,169,316,BILL,45.29221500000,-76.22912800000,300,N,Y,,1,,BILL,Trianglulation
417,WAYPOINT,317,45.29265600000,-76.22953000000,2016-06-16 8:02:50,EH,6,16, 8:02:50,Panmure,BILL_169,169,317,BILL,45.29265600000,-76.22953000000,279,N,Y,,1,,BILL,Trianglulation
435,WAYPOINT,336,45.29183800000,-76.23019700000,2016-06-16 14:13:34,EH,6,16,14:13:34,Panmure,BILL_177,177,336,BILL,45.29183800000,-76.23019700000,6,N,N,,,,BILL,Trianglulation
436,WAYPOINT,337,45.29211400000,-76.22972100000,2016-06-16 14:15:42,EH,6,16,14:15:42,Panmure,BILL_177,177,337,BILL,45.29211400000,-76.22972100000,335,N,N,,,,BILL,Trianglulation
438,WAYPOINT,338a,45.29268200000,-76.22956600000,2016-06-16 14:17:47,EH,6,16,14:17:47,Panmure,BILL_177,177,338a,BILL,45.29268200000,-76.22956600000,252,N,N,,,,BILL,Trianglulation
449,WAYPOINT,350,45.29162800000,-76.22961800000,2016-06-17 14:09:40,KH,6,17,14:09:40,Panmure,BILL_273,273,350,BILL,45.29162800000,-76.22961800000,346,N,N,,,,BILL,Trianglulation
450,WAYPOINT,351,45.29202300000,-76.22910200000,2016-06-17 14:12:17,KH,6,17,14:12:17,Panmure,BILL_273,273,351,BILL,45.29202300000,-76.22910200000,293,N,N,,,,BILL,Trianglulation
478,WAYPOINT,378a,45.29278400000,-76.23020400000,2016-06-18 12:09:25,KH,6,18,12:09:25,Panmure,BILL_286,286,378a,BILL,45.29278400000,-76.23020400000,166,N,N,,,,BILL,Trianglulation
479,WAYPOINT,379,45.29247200000,-76.22932700000,2016-06-18 12:12:44,KH,6,18,12:12:44,Panmure,BILL_286,286,379,BILL,45.29247200000,-76.22932700000,255,N,N,,,,BILL,Trianglulation
480,WAYPOINT,380,45.29161400000,-76.22982900000,2016-06-18 12:16:04,KH,6,18,12:16:04,Panmure,BILL_286,286,380,BILL,45.29161400000,-76.22982900000,346,N,N,,,,BILL,Trianglulation
513,WAYPOINT,413,45.29172200000,-76.22955600000,2016-06-19 13:08:23,KH,6,19,13:08:23,Panmure,BILL_299,299,413,BILL,45.29172200000,-76.22955600000,308,N,N,,,,BILL,Trianglulation
514,WAYPOINT,414,45.29202200000,-76.23041000000,2016-06-19 13:10:59,KH,6,19,13:10:59,Panmure,BILL_299,299,414,BILL,45.29202200000,-76.23041000000,49,N,N,,,,BILL,Trianglulation
515,WAYPOINT,415,45.29304200000,-76.22991000000,2016-06-19 13:16:45,KH,6,19,13:16:45,Panmure,BILL_299,299,415,BILL,45.29304200000,-76.22991000000,206,N,N,,,,BILL,Trianglulation
517,WAYPOINT,417,45.29204400000,-76.23047600000,2016-06-20 8:21:41,KH,6,20, 8:21:41,Panmure,BILL_301,301,417,BILL,45.29204400000,-76.23047600000,358,N,N,,,,BILL,Trianglulation
518,WAYPOINT,418,45.29250000000,-76.22937300000,2016-06-20 8:26:49,KH,6,20, 8:26:49,Panmure,BILL_301,301,418,BILL,45.29250000000,-76.22937300000,290,N,N,,,,BILL,Trianglulation
519,WAYPOINT,419,45.29316400000,-76.23003200000,2016-06-20 8:29:05,KH,6,20, 8:29:05,Panmure,BILL_301,301,419,BILL,45.29316400000,-76.23003200000,199,N,N,,,,BILL,Trianglulation
554,WAYPOINT,459a,45.29167800000,-76.22980700000,2016-06-22 10:21:42,RR/RW,6,22,10:21:42,Panmure,BILL_183,183,459a,BILL,45.29167800000,-76.22980700000,350,N,N,,,,BILL,Trianglulation
556,WAYPOINT,460a,45.29217600000,-76.23059100000,2016-06-22 10:27:54,RR/RW,6,22,10:27:54,Panmure,BILL_183,183,460a,BILL,45.29217600000,-76.23059100000,100,N,N,,,,BILL,Trianglulation
558,WAYPOINT,462a,45.29229600000,-76.22878300000,2016-06-22 10:35:42,RR/RW,6,22,10:35:42,Panmure,BILL_183,183,462a,BILL,45.29229600000,-76.22878300000,290,N,N,,,,BILL,Trianglulation
594,WAYPOINT,499,45.29184700000,-76.23016500000,2016-06-24 13:10:48,EH,6,24,13:10:48,Panmure,BILL_197,197,499,BILL,45.29184700000,-76.23016500000,54,N,N,,,,BILL,Trianglulation
595,WAYPOINT,500,45.29216500000,-76.22905600000,2016-06-24 13:14:21,EH,6,24,13:14:21,Panmure,BILL_197,197,500,BILL,45.29216500000,-76.22905600000,286,N,N,,,,BILL,Trianglulation
597,WAYPOINT,501,45.29281600000,-76.22970200000,2016-06-24 13:17:26,EH,6,24,13:17:26,Panmure,BILL_197,197,501,BILL,45.29281600000,-76.22970200000,226,N,N,,,,BILL,Trianglulation
616,WAYPOINT,520,45.29186500000,-76.23025000000,2016-06-25 13:23:31,EH,6,25,13:23:31,Panmure,BILL_205,205,520,BILL,45.29186500000,-76.23025000000,52,N,N,,,,BILL,Trianglulation
617,WAYPOINT,521,45.29177300000,-76.22960500000,2016-06-25 13:25:53,EH,6,25,13:25:53,Panmure,BILL_205,205,521,BILL,45.29177300000,-76.22960500000,323,N,N,,,,BILL,Trianglulation
618,WAYPOINT,522,45.29282000000,-76.22969700000,2016-06-25 13:28:45,EH,6,25,13:28:45,Panmure,BILL_205,205,522,BILL,45.29282000000,-76.22969700000,250,N,N,,,,BILL,Trianglulation
643,WAYPOINT,545,45.29183700000,-76.23025600000,2016-06-26 12:28:11,EH,6,26,12:28:11,Panmure,BILL_212,212,545,BILL,45.29183700000,-76.23025600000,3,N,N,,,,BILL,Trianglulation
644,WAYPOINT,546,45.29208300000,-76.22913800000,2016-06-26 12:31:10,EH,6,26,12:31:10,Panmure,BILL_212,212,546,BILL,45.29208300000,-76.22913800000,304,N,N,,,,BILL,Trianglulation
645,WAYPOINT,547,45.29286400000,-76.22971100000,2016-06-26 12:34:30,EH,6,26,12:34:30,Panmure,BILL_212,212,547,BILL,45.29286400000,-76.22971100000,219,N,N,,,,BILL,Trianglulation
717,WAYPOINT,629,45.29181000000,-76.23003800000,2016-06-30 8:21:28,EH,6,30, 8:21:28,Panmure,BILL_229,229,629,BILL,45.29181000000,-76.23003800000,357,N,Y,,1,,BILL,Trianglulation
718,WAYPOINT,630,45.29215000000,-76.22905400000,2016-06-30 8:23:42,EH,6,30, 8:23:42,Panmure,BILL_229,229,630,BILL,45.29215000000,-76.22905400000,306,N,Y,,1,,BILL,Trianglulation
720,WAYPOINT,632,45.29294000000,-76.22982600000,2016-06-30 8:29:24,EH,6,30, 8:29:24,Panmure,BILL_229,229,632,BILL,45.29294000000,-76.22982600000,224,N,Y,,1,,BILL,Trianglulation
739,WAYPOINT,653,45.29184100000,-76.23018100000,2016-07-01 11:40:15,KH,7,1,11:40:15,Panmure,BILL_355,355,653,BILL,45.29184100000,-76.23018100000,26,N,N,,,,BILL,Trianglulation
740,WAYPOINT,654,45.29215800000,-76.22901300000,2016-07-01 11:43:56,KH,7,1,11:43:56,Panmure,BILL_355,355,654,BILL,45.29215800000,-76.22901300000,331,N,N,,,,BILL,Trianglulation
741,WAYPOINT,655,45.29287100000,-76.22922400000,2016-07-01 11:48:03,KH,7,1,11:48:03,Panmure,BILL_355,355,655,BILL,45.29287100000,-76.22922400000,174,N,N,,,,BILL,Trianglulation
776,WAYPOINT,690,45.29203300000,-76.23049000000,2016-07-02 14:27:10,KH,7,2,14:27:10,Panmure,BILL_370,370,690,BILL,45.29203300000,-76.23049000000,7,N,N,,,,BILL,Trianglulation
777,WAYPOINT,691,45.29190800000,-76.22989400000,2016-07-02 14:31:29,KH,7,2,14:31:29,Panmure,BILL_370,370,691,BILL,45.29190800000,-76.22989400000,340,N,N,,,,BILL,Trianglulation
778,WAYPOINT,692,45.29263000000,-76.22973300000,2016-07-02 14:37:31,KH,7,2,14:37:31,Panmure,BILL_370,370,692,BILL,45.29263000000,-76.22973300000,272,N,N,,,,BILL,Trianglulation
799,WAYPOINT,714,45.29190200000,-76.23026000000,2016-07-03 11:57:41,KH,7,3,11:57:41,Panmure,BILL_381,381,714,BILL,45.29190200000,-76.23026000000,42,N,N,,,,BILL,Trianglulation
800,WAYPOINT,715,45.29200400000,-76.22929800000,2016-07-03 12:00:02,KH,7,3,12:00:02,Panmure,BILL_381,381,715,BILL,45.29200400000,-76.22929800000,303,N,N,,,,BILL,Trianglulation
801,WAYPOINT,716,45.29320100000,-76.23004600000,2016-07-03 12:04:08,KH,7,3,12:04:08,Panmure,BILL_381,381,716,BILL,45.29320100000,-76.23004600000,214,N,N,,,,BILL,Trianglulation
826,WAYPOINT,741,45.29197400000,-76.23033400000,2016-07-04 10:10:45,KH,7,4,10:10:45,Panmure,BILL_392,392,741,BILL,45.29197400000,-76.23033400000,5,N,N,,,,BILL,Trianglulation
827,WAYPOINT,742,45.29204700000,-76.22945800000,2016-07-04 10:12:56,KH,7,4,10:12:56,Panmure,BILL_392,392,742,BILL,45.29204700000,-76.22945800000,295,N,N,,,,BILL,Trianglulation
828,WAYPOINT,743,45.29297500000,-76.23028000000,2016-07-04 10:16:29,KH,7,4,10:16:29,Panmure,BILL_392,392,743,BILL,45.29297500000,-76.23028000000,174,N,N,,,,BILL,Trianglulation
846,WAYPOINT,760,45.29185200000,-76.23015900000,2016-07-05 7:33:09,EH,7,5, 7:33:09,Panmure,BILL_238,238,760,BILL,45.29185200000,-76.23015900000,344,N,Y,,BOTH,,BILL,Trianglulation
847,WAYPOINT,761,45.29234300000,-76.22915800000,2016-07-05 7:37:04,EH,7,5, 7:37:04,Panmure,BILL_238,238,761,BILL,45.29234300000,-76.22915800000,284,N,Y,,BOTH,,BILL,Trianglulation
848,WAYPOINT,762,45.29280400000,-76.22970400000,2016-07-05 7:42:06,EH,7,5, 7:42:06,Panmure,BILL_238,238,762,BILL,45.29280400000,-76.22970400000,223,N,Y,,BOTH,,BILL,Trianglulation
876,WAYPOINT,792,45.29180000000,-76.23008900000,2016-07-07 8:42:19,EH,7,7, 8:42:19,Panmure,BILL_261,261,792,BILL,45.29180000000,-76.23008900000,328,N,N,,,,BILL,Trianglulation
877,WAYPOINT,793,45.29217900000,-76.22901000000,2016-07-07 8:46:58,EH,7,7, 8:46:58,Panmure,BILL_261,261,793,BILL,45.29217900000,-76.22901000000,297,N,N,,,,BILL,Trianglulation
878,WAYPOINT,794,45.29334000000,-76.23016600000,2016-07-07 8:49:52,EH,7,7, 8:49:52,Panmure,BILL_261,261,794,BILL,45.29334000000,-76.23016600000,200,N,N,,,,BILL,Trianglulation
885,WAYPOINT,801,45.29193700000,-76.22996500000,2016-07-08 10:07:19,EH,7,8,10:07:19,Panmure,BILL_266,266,801,BILL,45.29193700000,-76.22996500000,358,N,N,,,,BILL,Trianglulation
886,WAYPOINT,802,45.29211000000,-76.22964800000,2016-07-08 10:09:36,EH,7,8,10:09:36,Panmure,BILL_266,266,802,BILL,45.29211000000,-76.22964800000,306,N,N,,,,BILL,Trianglulation
887,WAYPOINT,803,45.29283300000,-76.22972400000,2016-07-08 10:11:47,EH,7,8,10:11:47,Panmure,BILL_266,266,803,BILL,45.29283300000,-76.22972400000,212,N,N,,,,BILL,Trianglulation
277,WAYPOINT,222,45.29214200000,-76.22894300000,2016-06-07 14:01:36,EH,6,7,14:01:36,Panmure,CASH_41,41,222,CASH,45.29214200000,-76.22894300000,318,N,N,,,,CASH,Trianglulation
280,WAYPOINT,223,45.29190100000,-76.22929000000,2016-06-07 14:04:05,EH,6,7,14:04:05,Panmure,CASH_41,41,223,CASH,45.29190100000,-76.22929000000,12,N,N,,,,CASH,Trianglulation
282,WAYPOINT,224,45.29177400000,-76.23003800000,2016-06-07 14:05:49,EH,6,7,14:05:49,Panmure,CASH_41,41,224,CASH,45.29177400000,-76.23003800000,44,N,N,,,,CASH,Trianglulation
47,WAYPOINT,056,45.29248600000,-76.22930600000,2016-06-08 7:17:09,EH,6,8, 7:17:09,Panmure,CASH_45,45,056,CASH,45.29248600000,-76.22930600000,134,N,N,,,,CASH,Trianglulation
48,WAYPOINT,057,45.29208600000,-76.22943600000,2016-06-08 7:19:43,EH,6,8, 7:19:43,Panmure,CASH_45,45,057,CASH,45.29208600000,-76.22943600000,68,N,N,,,,CASH,Trianglulation
49,WAYPOINT,058,45.29233800000,-76.22851300000,2016-06-08 7:23:47,EH,6,8, 7:23:47,Panmure,CASH_45,45,058,CASH,45.29233800000,-76.22851300000,269,N,N,,,,CASH,Trianglulation
77,WAYPOINT,087,45.29267100000,-76.22950400000,2016-06-09 10:26:16,EH,6,9,10:26:16,Panmure,CASH_6_9,6_9,087,CASH,45.29267100000,-76.22950400000,353,N,N,,,,CASH,Trianglulation
78,WAYPOINT,088,45.29291200000,-76.22975800000,2016-06-09 10:30:20,EH,6,9,10:30:20,Panmure,CASH_6_9,6_9,088,CASH,45.29291200000,-76.22975800000,109,N,N,,,,CASH,Trianglulation
79,WAYPOINT,089,45.29318200000,-76.22957400000,2016-06-09 10:31:42,EH,6,9,10:31:42,Panmure,CASH_6_9,6_9,089,CASH,45.29318200000,-76.22957400000,188,N,N,,,,CASH,Trianglulation
98,WAYPOINT,110,45.29175800000,-76.23000300000,2016-06-09 17:18:06,EH,6,9,17:18:06,Panmure,CASH_78,78,110,CASH,45.29175800000,-76.23000300000,50,N,N,,,,CASH,Trianglulation
99,WAYPOINT,111,45.29203100000,-76.22926900000,2016-06-09 17:21:35,EH,6,9,17:21:35,Panmure,CASH_78,78,111,CASH,45.29203100000,-76.22926900000,347,N,N,,,,CASH,Trianglulation
100,WAYPOINT,112,45.29179600000,-76.22916100000,2016-06-09 17:30:07,EH,6,9,17:30:07,Panmure,CASH_78,78,112,CASH,45.29179600000,-76.22916100000,113,N,N,,,,CASH,Trianglulation
110,WAYPOINT,122,45.29163500000,-76.22960500000,2016-06-10 5:39:12,EH,6,10, 5:39:12,Panmure,CASH_87,87,122,CASH,45.29163500000,-76.22960500000,351,N,N,,,,CASH,Trianglulation
111,WAYPOINT,123,45.29202500000,-76.22905100000,2016-06-10 5:41:28,EH,6,10, 5:41:28,Panmure,CASH_87,87,123,CASH,45.29202500000,-76.22905100000,305,N,N,,,,CASH,Trianglulation
113,WAYPOINT,125,45.29249400000,-76.22933200000,2016-06-10 5:48:27,EH,6,10, 5:48:27,Panmure,CASH_87,87,125,CASH,45.29249400000,-76.22933200000,286,N,N,,,,CASH,Trianglulation
156,WAYPOINT,157,45.29253600000,-76.22936100000,2016-06-11 12:48:34,EH,6,11,12:48:34,Panmure,CASH_100,100,157,CASH,45.29253600000,-76.22936100000,118,N,N,,,,CASH,Trianglulation
158,WAYPOINT,158,45.29229000000,-76.22908100000,2016-06-11 12:50:51,EH,6,11,12:50:51,Panmure,CASH_100,100,158,CASH,45.29229000000,-76.22908100000,22,N,N,,,,CASH,Trianglulation
160,WAYPOINT,159,45.29237600000,-76.22880500000,2016-06-11 12:52:28,EH,6,11,12:52:28,Panmure,CASH_100,100,159,CASH,45.29237600000,-76.22880500000,278,N,N,,,,CASH,Trianglulation
216,WAYPOINT,193a,45.29274700000,-76.22963100000,2016-06-12 11:48:26,EH,6,12,11:48:26,Panmure,CASH_116,116,193a,CASH,45.29274700000,-76.22963100000,43,N,N,,,,CASH,Trianglulation
218,WAYPOINT,194a,45.29244600000,-76.22923500000,2016-06-12 11:50:47,EH,6,12,11:50:47,Panmure,CASH_116,116,194a,CASH,45.29244600000,-76.22923500000,347,N,N,,,,CASH,Trianglulation
220,WAYPOINT,195,45.29255200000,-76.22902300000,2016-06-12 11:52:15,EH,6,12,11:52:15,Panmure,CASH_116,116,195,CASH,45.29255200000,-76.22902300000,306,N,N,,,,CASH,Trianglulation
333,WAYPOINT,248a,45.29257800000,-76.22939100000,2016-06-14 8:31:56,EH,6,14, 8:31:56,Panmure,CASH_138,138,248a,CASH,45.29257800000,-76.22939100000,338,N,N,,,,CASH,Trianglulation
335,WAYPOINT,249a,45.29267400000,-76.22923400000,2016-06-14 8:33:07,EH,6,14, 8:33:07,Panmure,CASH_138,138,249a,CASH,45.29267400000,-76.22923400000,298,N,N,,,,CASH,Trianglulation
331,WAYPOINT,247,45.29211000000,-76.22923400000,2016-06-14 8:29:55,EH,6,14, 8:29:55,Panmure,CASH_138,138,247,CASH,45.29211000000,-76.22923400000,336,Y,N,,,,CASH,Trianglulation
380,WAYPOINT,276,45.29199800000,-76.22934200000,2016-06-14 14:23:18,EH,6,14,14:23:18,Panmure,CASH_148,148,276,CASH,45.29199800000,-76.22934200000,60,N,N,,,,CASH,Trianglulation
382,WAYPOINT,277a,45.29241500000,-76.22934000000,2016-06-14 14:24:51,EH,6,14,14:24:51,Panmure,CASH_148,148,277a,CASH,45.29241500000,-76.22934000000,100,N,N,,,,CASH,Trianglulation
383,WAYPOINT,278,45.29224800000,-76.22866400000,2016-06-14 14:26:50,EH,6,14,14:26:50,Panmure,CASH_148,148,278,CASH,45.29224800000,-76.22866400000,322,N,N,,,,CASH,Trianglulation
437,WAYPOINT,338,45.29268200000,-76.22956600000,2016-06-16 14:17:47,EH,6,16,14:17:47,Panmure,CASH_176,176,338,CASH,45.29268200000,-76.22956600000,261,N,N,,,,CASH,Trianglulation
439,WAYPOINT,340,45.29307800000,-76.22995200000,2016-06-16 14:20:30,EH,6,16,14:20:30,Panmure,CASH_176,176,340,CASH,45.29307800000,-76.22995200000,200,N,N,,,,CASH,Trianglulation
440,WAYPOINT,341,45.29175000000,-76.22960600000,2016-06-16 14:23:32,EH,6,16,14:23:32,Panmure,CASH_176,176,341,CASH,45.29175000000,-76.22960600000,345,N,N,,,,CASH,Trianglulation
553,WAYPOINT,459,45.29167800000,-76.22980700000,2016-06-22 10:21:42,RR/RW,6,22,10:21:42,Panmure,CASH_182,182,459,CASH,45.29167800000,-76.22980700000,30,N,N,,,,CASH,Trianglulation
555,WAYPOINT,460,45.29217600000,-76.23059100000,2016-06-22 10:27:54,RR/RW,6,22,10:27:54,Panmure,CASH_182,182,460,CASH,45.29217600000,-76.23059100000,80,N,N,,,,CASH,Trianglulation
557,WAYPOINT,462,45.29229600000,-76.22878300000,2016-06-22 10:35:42,RR/RW,6,22,10:35:42,Panmure,CASH_182,182,462,CASH,45.29229600000,-76.22878300000,290,N,N,,,,CASH,Trianglulation
596,WAYPOINT,500a,45.29216500000,-76.22905600000,2016-06-24 13:14:21,EH,6,24,13:14:21,Panmure,CASH_6_24,6_24,500a,CASH,45.29216500000,-76.22905600000,8,N,Y,,1,,CASH,Trianglulation
598,WAYPOINT,501a,45.29281600000,-76.22970200000,2016-06-24 13:17:26,EH,6,24,13:17:26,Panmure,CASH_6_24,6_24,501a,CASH,45.29281600000,-76.22970200000,56,N,Y,,1,,CASH,Trianglulation
599,WAYPOINT,502,45.29330500000,-76.22950600000,2016-06-24 13:21:20,EH,6,24,13:21:20,Panmure,CASH_6_24,6_24,502,CASH,45.29330500000,-76.22950600000,179,N,Y,,1,,CASH,Trianglulation
619,WAYPOINT,522a,45.29282000000,-76.22969700000,2016-06-25 13:28:45,EH,6,25,13:28:45,Panmure,CASH_206,206,522a,CASH,45.29282000000,-76.22969700000,127,N,N,,,,CASH,Trianglulation
620,WAYPOINT,523,45.29220900000,-76.22905700000,2016-06-25 13:32:41,EH,6,25,13:32:41,Panmure,CASH_206,206,523,CASH,45.29220900000,-76.22905700000,16,N,N,,,,CASH,Trianglulation
621,WAYPOINT,524,45.29247100000,-76.22851500000,2016-06-25 13:34:51,EH,6,25,13:34:51,Panmure,CASH_206,206,524,CASH,45.29247100000,-76.22851500000,290,N,N,,,,CASH,Trianglulation
755,WAYPOINT,669,45.29222400000,-76.22911600000,2016-07-02 11:09:44,KH,7,2,11:09:44,Panmure,CASH_363,363,669,CASH,45.29222400000,-76.22911600000,338,N,N,,,,CASH,Trianglulation
756,WAYPOINT,670,45.29266800000,-76.22846500000,2016-07-02 11:11:51,KH,7,2,11:11:51,Panmure,CASH_363,363,670,CASH,45.29266800000,-76.22846500000,276,N,N,,,,CASH,Trianglulation
757,WAYPOINT,671,45.29295500000,-76.22979000000,2016-07-02 11:15:13,KH,7,2,11:15:13,Panmure,CASH_363,363,671,CASH,45.29295500000,-76.22979000000,129,N,N,,,,CASH,Trianglulation
59,WAYPOINT,068,45.26221300000,-76.15474700000,2016-06-08 8:29:39,EH,6,8, 8:29:39,BurntLands,FURY_6_8,6_8,068,FURY,45.26221300000,-76.15474700000,321,N,N,,,,FURY,Trianglulation
60,WAYPOINT,069,45.26263200000,-76.15473800000,2016-06-08 8:31:51,EH,6,8, 8:31:51,BurntLands,FURY_6_8,6_8,069,FURY,45.26263200000,-76.15473800000,208,N,N,,,,FURY,Trianglulation
61,WAYPOINT,070,45.26199300000,-76.15519800000,2016-06-08 8:35:48,EH,6,8, 8:35:48,BurntLands,FURY_6_8,6_8,070,FURY,45.26199300000,-76.15519800000,22,N,N,,,,FURY,Trianglulation
323,WAYPOINT,244b,45.26280000000,-76.15462400000,2016-06-08 15:42:52,EH,6,8,15:42:52,BurntLands,FURY_60,60,244b,FURY,45.26280000000,-76.15462400000,240,N,N,,,,FURY,Trianglulation
325,WAYPOINT,245,45.26313600000,-76.15563600000,2016-06-08 15:47:25,EH,6,8,15:47:25,BurntLands,FURY_60,60,245,FURY,45.26313600000,-76.15563600000,172,N,N,,,,FURY,Trianglulation
329,WAYPOINT,246b,45.26233200000,-76.15498300000,2016-06-08 15:49:54,EH,6,8,15:49:54,BurntLands,FURY_60,60,246b,FURY,45.26233200000,-76.15498300000,317,N,N,,,,FURY,Trianglulation
123,WAYPOINT,133a,45.26203800000,-76.15505400000,2016-06-10 6:55:38,EH,6,10, 6:55:38,BurntLands,FURY_93,93,133a,FURY,45.26203800000,-76.15505400000,328,N,N,,,,FURY,Trianglulation
125,WAYPOINT,134a,45.26266200000,-76.15464400000,2016-06-10 7:00:20,EH,6,10, 7:00:20,BurntLands,FURY_93,93,134a,FURY,45.26266200000,-76.15464400000,256,N,N,,,,FURY,Trianglulation
126,WAYPOINT,135,45.26290100000,-76.15526900000,2016-06-10 7:03:29,EH,6,10, 7:03:29,BurntLands,FURY_93,93,135,FURY,45.26290100000,-76.15526900000,224,N,N,,,,FURY,Trianglulation
176,WAYPOINT,168,45.26034900000,-76.15674700000,2016-06-11 13:37:43,EH,6,11,13:37:43,BurntLands,FURY_104,104,168,FURY,45.26034900000,-76.15674700000,228,N,N,,,,FURY,Trianglulation
178,WAYPOINT,169,45.26053200000,-76.15735200000,2016-06-11 13:42:20,EH,6,11,13:42:20,BurntLands,FURY_104,104,169,FURY,45.26053200000,-76.15735200000,108,N,N,,,,FURY,Trianglulation
